attendance_id,employee_id,date,status
2981,981,02-03-2023,Present
2982,982,03-03-2023,Present
2983,983,04-03-2023,Present
2984,984,05-03-2023,Absent
2985,985,06-03-2023,Present
2986,986,07-03-2023,Leave
2987,987,08-03-2023,Present
2988,988,09-03-2023,Present
2989,989,10-03-2023,Leave
2990,990,11-03-2023,Present
2991,991,12-03-2023,Present
2992,992,13-03-2023,Present
2993,993,14-03-2023,Present
2994,994,15-03-2023,Leave
2995,995,16-03-2023,Present
2996,996,17-03-2023,Present
2997,997,18-03-2023,Present
2998,998,19-03-2023,Present
2999,999,20-03-2023,Absent
3000,1000,21-03-2023,Present
3001,1,22-03-2023,Present
3002,2,23-03-2023,Present
3003,3,24-03-2023,Present
3004,4,25-03-2023,Leave
3005,5,26-03-2023,Present
3006,6,27-03-2023,Present
3007,7,28-03-2023,Present
3008,8,29-03-2023,Present
3009,9,30-03-2023,Absent
3010,10,31-03-2023,Leave
3011,11,01-04-2023,Present
3012,12,02-04-2023,Present
3013,13,03-04-2023,Present
3014,14,04-04-2023,Present
3015,15,05-04-2023,Present
3016,16,06-04-2023,Present
3017,17,07-04-2023,Present
3018,18,08-04-2023,Absent
3019,19,09-04-2023,Present
3020,20,10-04-2023,Present
3021,21,11-04-2023,Absent
3022,22,12-04-2023,Present
3023,23,13-04-2023,Present
3024,24,14-04-2023,Absent
3025,25,15-04-2023,Present
3026,26,16-04-2023,Leave
3027,27,17-04-2023,Present
3028,28,18-04-2023,Present
3029,29,19-04-2023,Present
3030,30,20-04-2023,Present
3031,31,21-04-2023,Present
3032,32,22-04-2023,Present
3033,33,23-04-2023,Present
3034,34,24-04-2023,Present
3035,35,25-04-2023,Present
3036,36,26-04-2023,Present
3037,37,27-04-2023,Present
3038,38,28-04-2023,Present
3039,39,29-04-2023,Present
3040,40,30-04-2023,Leave
3041,41,01-05-2023,Leave
3042,42,02-05-2023,Present
3043,43,03-05-2023,Absent
3044,44,04-05-2023,Leave
3045,45,05-05-2023,Leave
3046,46,06-05-2023,Present
3047,47,07-05-2023,Leave
3048,48,08-05-2023,Present
3049,49,09-05-2023,Present
3050,50,10-05-2023,Present
3051,51,11-05-2023,Present
3052,52,12-05-2023,Present
3053,53,13-05-2023,Present
3054,54,14-05-2023,Present
3055,55,15-05-2023,Present
3056,56,16-05-2023,Present
3057,57,17-05-2023,Present
3058,58,18-05-2023,Present
3059,59,19-05-2023,Present
3060,60,20-05-2023,Present
3061,61,21-05-2023,Present
3062,62,22-05-2023,Present
3063,63,23-05-2023,Present
3064,64,24-05-2023,Leave
3065,65,25-05-2023,Present
3066,66,26-05-2023,Absent
3067,67,27-05-2023,Absent
3068,68,28-05-2023,Present
3069,69,29-05-2023,Absent
3070,70,30-05-2023,Present
3071,71,31-05-2023,Present
3072,72,01-06-2023,Present
3073,73,02-06-2023,Present
3074,74,03-06-2023,Present
3075,75,04-06-2023,Present
3076,76,05-06-2023,Present
3077,77,06-06-2023,Present
3078,78,07-06-2023,Present
3079,79,08-06-2023,Present
3080,80,09-06-2023,Absent
3081,81,10-06-2023,Leave
3082,82,11-06-2023,Present
3083,83,12-06-2023,Present
3084,84,13-06-2023,Present
3085,85,14-06-2023,Present
3086,86,15-06-2023,Absent
3087,87,16-06-2023,Present
3088,88,17-06-2023,Present
3089,89,18-06-2023,Present
3090,90,19-06-2023,Present
3091,91,20-06-2023,Leave
3092,92,21-06-2023,Present
3093,93,22-06-2023,Absent
3094,94,23-06-2023,Present
3095,95,24-06-2023,Present
3096,96,25-06-2023,Present
3097,97,26-06-2023,Present
3098,98,27-06-2023,Present
3099,99,28-06-2023,Present
3100,100,29-06-2023,Leave
3101,101,30-06-2023,Present
3102,102,01-07-2023,Present
3103,103,02-07-2023,Present
3104,104,03-07-2023,Present
3105,105,04-07-2023,Present
3106,106,05-07-2023,Present
3107,107,06-07-2023,Leave
3108,108,07-07-2023,Present
3109,109,08-07-2023,Present
3110,110,09-07-2023,Present
3111,111,10-07-2023,Present
3112,112,11-07-2023,Present
3113,113,12-07-2023,Present
3114,114,13-07-2023,Present
3115,115,14-07-2023,Present
3116,116,15-07-2023,Present
3117,117,16-07-2023,Present
3118,118,17-07-2023,Present
3119,119,18-07-2023,Present
3120,120,19-07-2023,Present
3121,121,20-07-2023,Present
3122,122,21-07-2023,Present
3123,123,22-07-2023,Present
3124,124,23-07-2023,Absent
3125,125,24-07-2023,Present
3126,126,25-07-2023,Present
3127,127,26-07-2023,Present
3128,128,27-07-2023,Absent
3129,129,28-07-2023,Present
3130,130,29-07-2023,Present
3131,131,30-07-2023,Present
3132,132,31-07-2023,Present
3133,133,01-08-2023,Present
3134,134,02-08-2023,Present
3135,135,03-08-2023,Present
3136,136,04-08-2023,Absent
3137,137,05-08-2023,Present
3138,138,06-08-2023,Leave
3139,139,07-08-2023,Present
3140,140,08-08-2023,Present
3141,141,09-08-2023,Leave
3142,142,10-08-2023,Present
3143,143,11-08-2023,Present
3144,144,12-08-2023,Present
3145,145,13-08-2023,Absent
3146,146,14-08-2023,Present
3147,147,15-08-2023,Present
3148,148,16-08-2023,Present
3149,149,17-08-2023,Leave
3150,150,18-08-2023,Present
3151,151,19-08-2023,Absent
3152,152,20-08-2023,Present
3153,153,21-08-2023,Present
3154,154,22-08-2023,Present
3155,155,23-08-2023,Present
3156,156,24-08-2023,Present
3157,157,25-08-2023,Present
3158,158,26-08-2023,Present
3159,159,27-08-2023,Absent
3160,160,28-08-2023,Present
3161,161,29-08-2023,Present
3162,162,30-08-2023,Present
3163,163,31-08-2023,Leave
3164,164,01-09-2023,Present
3165,165,02-09-2023,Present
3166,166,03-09-2023,Present
3167,167,04-09-2023,Present
3168,168,05-09-2023,Absent
3169,169,06-09-2023,Present
3170,170,07-09-2023,Present
3171,171,08-09-2023,Present
3172,172,09-09-2023,Present
3173,173,10-09-2023,Absent
3174,174,11-09-2023,Absent
3175,175,12-09-2023,Absent
3176,176,13-09-2023,Present
3177,177,14-09-2023,Present
3178,178,15-09-2023,Present
3179,179,16-09-2023,Leave
3180,180,17-09-2023,Present
3181,181,18-09-2023,Leave
3182,182,19-09-2023,Present
3183,183,20-09-2023,Present
3184,184,21-09-2023,Absent
3185,185,22-09-2023,Present
3186,186,23-09-2023,Leave
3187,187,24-09-2023,Present
3188,188,25-09-2023,Absent
3189,189,26-09-2023,Present
3190,190,27-09-2023,Present
3191,191,28-09-2023,Present
3192,192,29-09-2023,Absent
3193,193,30-09-2023,Present
3194,194,01-10-2023,Present
3195,195,02-10-2023,Absent
3196,196,03-10-2023,Leave
3197,197,04-10-2023,Absent
3198,198,05-10-2023,Absent
3199,199,06-10-2023,Present
3200,200,07-10-2023,Present
3201,201,08-10-2023,Present
3202,202,09-10-2023,Present
3203,203,10-10-2023,Present
3204,204,11-10-2023,Present
3205,205,12-10-2023,Absent
3206,206,13-10-2023,Present
3207,207,14-10-2023,Present
3208,208,15-10-2023,Present
3209,209,16-10-2023,Leave
3210,210,17-10-2023,Absent
3211,211,18-10-2023,Absent
3212,212,19-10-2023,Present
3213,213,20-10-2023,Present
3214,214,21-10-2023,Present
3215,215,22-10-2023,Present
3216,216,23-10-2023,Present
3217,217,24-10-2023,Present
3218,218,25-10-2023,Present
3219,219,26-10-2023,Present
3220,220,27-10-2023,Present
3221,221,28-10-2023,Present
3222,222,29-10-2023,Present
3223,223,30-10-2023,Present
3224,224,31-10-2023,Absent
3225,225,01-11-2023,Leave
3226,226,02-11-2023,Present
3227,227,03-11-2023,Present
3228,228,04-11-2023,Present
3229,229,05-11-2023,Absent
3230,230,06-11-2023,Present
3231,231,07-11-2023,Present
3232,232,08-11-2023,Present
3233,233,09-11-2023,Leave
3234,234,10-11-2023,Present
3235,235,11-11-2023,Present
3236,236,12-11-2023,Absent
3237,237,13-11-2023,Present
3238,238,14-11-2023,Absent
3239,239,15-11-2023,Absent
3240,240,16-11-2023,Absent
3241,241,17-11-2023,Leave
3242,242,18-11-2023,Present
3243,243,19-11-2023,Present
3244,244,20-11-2023,Present
3245,245,21-11-2023,Present
3246,246,22-11-2023,Absent
3247,247,23-11-2023,Present
3248,248,24-11-2023,Present
3249,249,25-11-2023,Absent
3250,250,26-11-2023,Present
3251,251,27-11-2023,Leave
3252,252,28-11-2023,Present
3253,253,29-11-2023,Present
3254,254,30-11-2023,Present
3255,255,01-12-2023,Present
3256,256,02-12-2023,Absent
3257,257,03-12-2023,Absent
3258,258,04-12-2023,Present
3259,259,05-12-2023,Present
3260,260,06-12-2023,Present
3261,261,07-12-2023,Present
3262,262,08-12-2023,Present
3263,263,09-12-2023,Present
3264,264,10-12-2023,Present
3265,265,11-12-2023,Absent
3266,266,12-12-2023,Leave
3267,267,13-12-2023,Absent
3268,268,14-12-2023,Present
3269,269,15-12-2023,Present
3270,270,16-12-2023,Present
3271,271,17-12-2023,Leave
3272,272,18-12-2023,Present
3273,273,19-12-2023,Present
3274,274,20-12-2023,Present
3275,275,21-12-2023,Present
3276,276,22-12-2023,Leave
3277,277,23-12-2023,Present
3278,278,24-12-2023,Absent
3279,279,25-12-2023,Present
3280,280,26-12-2023,Absent
3281,281,27-12-2023,Present
3282,282,28-12-2023,Present
3283,283,29-12-2023,Absent
3284,284,30-12-2023,Present
3285,285,31-12-2023,Present
3286,286,01-01-2023,Present
3287,287,02-01-2023,Present
3288,288,03-01-2023,Present
3289,289,04-01-2023,Present
3290,290,05-01-2023,Present
3291,291,06-01-2023,Present
3292,292,07-01-2023,Present
3293,293,08-01-2023,Leave
3294,294,09-01-2023,Leave
3295,295,10-01-2023,Leave
3296,296,11-01-2023,Present
3297,297,12-01-2023,Present
3298,298,13-01-2023,Present
3299,299,14-01-2023,Leave
3300,300,15-01-2023,Absent
3301,301,16-01-2023,Present
3302,302,17-01-2023,Present
3303,303,18-01-2023,Leave
3304,304,19-01-2023,Present
3305,305,20-01-2023,Present
3306,306,21-01-2023,Present
3307,307,22-01-2023,Present
3308,308,23-01-2023,Present
3309,309,24-01-2023,Present
3310,310,25-01-2023,Present
3311,311,26-01-2023,Present
3312,312,27-01-2023,Present
3313,313,28-01-2023,Present
3314,314,29-01-2023,Present
3315,315,30-01-2023,Present
3316,316,31-01-2023,Present
3317,317,01-02-2023,Present
3318,318,02-02-2023,Leave
3319,319,03-02-2023,Present
3320,320,04-02-2023,Present
3321,321,05-02-2023,Present
3322,322,06-02-2023,Present
3323,323,07-02-2023,Absent
3324,324,08-02-2023,Present
3325,325,09-02-2023,Present
3326,326,10-02-2023,Leave
3327,327,11-02-2023,Present
3328,328,12-02-2023,Leave
3329,329,13-02-2023,Present
3330,330,14-02-2023,Present
3331,331,15-02-2023,Present
3332,332,16-02-2023,Absent
3333,333,17-02-2023,Leave
3334,334,18-02-2023,Leave
3335,335,19-02-2023,Present
3336,336,20-02-2023,Leave
3337,337,21-02-2023,Present
3338,338,22-02-2023,Absent
3339,339,23-02-2023,Present
3340,340,24-02-2023,Present
3341,341,25-02-2023,Present
3342,342,26-02-2023,Present
3343,343,27-02-2023,Absent
3344,344,28-02-2023,Present
3345,345,01-03-2023,Present
3346,346,02-03-2023,Present
3347,347,03-03-2023,Present
3348,348,04-03-2023,Present
3349,349,05-03-2023,Present
3350,350,06-03-2023,Present
3351,351,07-03-2023,Leave
3352,352,08-03-2023,Present
3353,353,09-03-2023,Leave
3354,354,10-03-2023,Present
3355,355,11-03-2023,Present
3356,356,12-03-2023,Present
3357,357,13-03-2023,Leave
3358,358,14-03-2023,Present
3359,359,15-03-2023,Leave
3360,360,16-03-2023,Present
3361,361,17-03-2023,Present
3362,362,18-03-2023,Present
3363,363,19-03-2023,Leave
3364,364,20-03-2023,Present
3365,365,21-03-2023,Present
3366,366,22-03-2023,Present
3367,367,23-03-2023,Present
3368,368,24-03-2023,Present
3369,369,25-03-2023,Present
3370,370,26-03-2023,Present
3371,371,27-03-2023,Present
3372,372,28-03-2023,Present
3373,373,29-03-2023,Leave
3374,374,30-03-2023,Present
3375,375,31-03-2023,Leave
3376,376,01-04-2023,Present
3377,377,02-04-2023,Present
3378,378,03-04-2023,Leave
3379,379,04-04-2023,Present
3380,380,05-04-2023,Present
3381,381,06-04-2023,Present
3382,382,07-04-2023,Absent
3383,383,08-04-2023,Leave
3384,384,09-04-2023,Present
3385,385,10-04-2023,Present
3386,386,11-04-2023,Leave
3387,387,12-04-2023,Present
3388,388,13-04-2023,Present
3389,389,14-04-2023,Present
3390,390,15-04-2023,Present
3391,391,16-04-2023,Present
3392,392,17-04-2023,Present
3393,393,18-04-2023,Absent
3394,394,19-04-2023,Present
3395,395,20-04-2023,Present
3396,396,21-04-2023,Present
3397,397,22-04-2023,Leave
3398,398,23-04-2023,Present
3399,399,24-04-2023,Present
3400,400,25-04-2023,Present
3401,401,26-04-2023,Leave
3402,402,27-04-2023,Present
3403,403,28-04-2023,Present
3404,404,29-04-2023,Present
3405,405,30-04-2023,Present
3406,406,01-05-2023,Present
3407,407,02-05-2023,Leave
3408,408,03-05-2023,Present
3409,409,04-05-2023,Present
3410,410,05-05-2023,Present
3411,411,06-05-2023,Absent
3412,412,07-05-2023,Present
3413,413,08-05-2023,Leave
3414,414,09-05-2023,Present
3415,415,10-05-2023,Present
3416,416,11-05-2023,Leave
3417,417,12-05-2023,Present
3418,418,13-05-2023,Leave
3419,419,14-05-2023,Present
3420,420,15-05-2023,Present
3421,421,16-05-2023,Present
3422,422,17-05-2023,Leave
3423,423,18-05-2023,Leave
3424,424,19-05-2023,Present
3425,425,20-05-2023,Present
3426,426,21-05-2023,Present
3427,427,22-05-2023,Leave
3428,428,23-05-2023,Present
3429,429,24-05-2023,Present
3430,430,25-05-2023,Leave
3431,431,26-05-2023,Present
3432,432,27-05-2023,Present
3433,433,28-05-2023,Leave
3434,434,29-05-2023,Present
3435,435,30-05-2023,Present
3436,436,31-05-2023,Present
3437,437,01-06-2023,Present
3438,438,02-06-2023,Present
3439,439,03-06-2023,Present
3440,440,04-06-2023,Leave
3441,441,05-06-2023,Present
3442,442,06-06-2023,Leave
3443,443,07-06-2023,Present
3444,444,08-06-2023,Present
3445,445,09-06-2023,Leave
3446,446,10-06-2023,Present
3447,447,11-06-2023,Leave
3448,448,12-06-2023,Present
3449,449,13-06-2023,Present
3450,450,14-06-2023,Present
3451,451,15-06-2023,Present
3452,452,16-06-2023,Present
3453,453,17-06-2023,Present
3454,454,18-06-2023,Present
3455,455,19-06-2023,Present
3456,456,20-06-2023,Present
3457,457,21-06-2023,Leave
3458,458,22-06-2023,Present
3459,459,23-06-2023,Leave
3460,460,24-06-2023,Present
3461,461,25-06-2023,Present
3462,462,26-06-2023,Present
3463,463,27-06-2023,Absent
3464,464,28-06-2023,Present
3465,465,29-06-2023,Absent
3466,466,30-06-2023,Present
3467,467,01-07-2023,Leave
3468,468,02-07-2023,Leave
3469,469,03-07-2023,Present
3470,470,04-07-2023,Present
3471,471,05-07-2023,Present
3472,472,06-07-2023,Present
3473,473,07-07-2023,Absent
3474,474,08-07-2023,Present
3475,475,09-07-2023,Present
3476,476,10-07-2023,Present
3477,477,11-07-2023,Present
3478,478,12-07-2023,Present
3479,479,13-07-2023,Present
3480,480,14-07-2023,Present
3481,481,15-07-2023,Present
3482,482,16-07-2023,Absent
3483,483,17-07-2023,Present
3484,484,18-07-2023,Present
3485,485,19-07-2023,Present
3486,486,20-07-2023,Present
3487,487,21-07-2023,Present
3488,488,22-07-2023,Present
3489,489,23-07-2023,Leave
3490,490,24-07-2023,Present
3491,491,25-07-2023,Present
3492,492,26-07-2023,Absent
3493,493,27-07-2023,Present
3494,494,28-07-2023,Leave
3495,495,29-07-2023,Present
3496,496,30-07-2023,Present
3497,497,31-07-2023,Present
3498,498,01-08-2023,Present
3499,499,02-08-2023,Present
3500,500,03-08-2023,Present
3501,501,04-08-2023,Present
3502,502,05-08-2023,Leave
3503,503,06-08-2023,Present
3504,504,07-08-2023,Present
3505,505,08-08-2023,Present
3506,506,09-08-2023,Present
3507,507,10-08-2023,Absent
3508,508,11-08-2023,Present
3509,509,12-08-2023,Present
3510,510,13-08-2023,Present
3511,511,14-08-2023,Absent
3512,512,15-08-2023,Present
3513,513,16-08-2023,Present
3514,514,17-08-2023,Present
3515,515,18-08-2023,Present
3516,516,19-08-2023,Present
3517,517,20-08-2023,Present
3518,518,21-08-2023,Absent
3519,519,22-08-2023,Present
3520,520,23-08-2023,Present
3521,521,24-08-2023,Present
3522,522,25-08-2023,Absent
3523,523,26-08-2023,Present
3524,524,27-08-2023,Present
3525,525,28-08-2023,Present
3526,526,29-08-2023,Present
3527,527,30-08-2023,Present
3528,528,31-08-2023,Present
3529,529,01-09-2023,Present
3530,530,02-09-2023,Present
3531,531,03-09-2023,Present
3532,532,04-09-2023,Present
3533,533,05-09-2023,Present
3534,534,06-09-2023,Present
3535,535,07-09-2023,Present
3536,536,08-09-2023,Absent
3537,537,09-09-2023,Present
3538,538,10-09-2023,Present
3539,539,11-09-2023,Absent
3540,540,12-09-2023,Present
3541,541,13-09-2023,Present
3542,542,14-09-2023,Present
3543,543,15-09-2023,Present
3544,544,16-09-2023,Present
3545,545,17-09-2023,Present
3546,546,18-09-2023,Absent
3547,547,19-09-2023,Present
3548,548,20-09-2023,Present
3549,549,21-09-2023,Present
3550,550,22-09-2023,Present
3551,551,23-09-2023,Present
3552,552,24-09-2023,Present
3553,553,25-09-2023,Absent
3554,554,26-09-2023,Absent
3555,555,27-09-2023,Present
3556,556,28-09-2023,Absent
3557,557,29-09-2023,Present
3558,558,30-09-2023,Present
3559,559,01-10-2023,Present
3560,560,02-10-2023,Present
3561,561,03-10-2023,Present
3562,562,04-10-2023,Present
3563,563,05-10-2023,Present
3564,564,06-10-2023,Present
3565,565,07-10-2023,Absent
3566,566,08-10-2023,Present
3567,567,09-10-2023,Present
3568,568,10-10-2023,Present
3569,569,11-10-2023,Present
3570,570,12-10-2023,Present
3571,571,13-10-2023,Present
3572,572,14-10-2023,Present
3573,573,15-10-2023,Present
3574,574,16-10-2023,Absent
3575,575,17-10-2023,Absent
3576,576,18-10-2023,Leave
3577,577,19-10-2023,Present
3578,578,20-10-2023,Present
3579,579,21-10-2023,Present
3580,580,22-10-2023,Present
3581,581,23-10-2023,Present
3582,582,24-10-2023,Present
3583,583,25-10-2023,Present
3584,584,26-10-2023,Leave
3585,585,27-10-2023,Absent
3586,586,28-10-2023,Present
3587,587,29-10-2023,Present
3588,588,30-10-2023,Present
3589,589,31-10-2023,Present
3590,590,01-11-2023,Present
3591,591,02-11-2023,Absent
3592,592,03-11-2023,Leave
3593,593,04-11-2023,Present
3594,594,05-11-2023,Present
3595,595,06-11-2023,Present
3596,596,07-11-2023,Present
3597,597,08-11-2023,Present
3598,598,09-11-2023,Leave
3599,599,10-11-2023,Present
3600,600,11-11-2023,Absent
3601,601,12-11-2023,Present
3602,602,13-11-2023,Absent
3603,603,14-11-2023,Present
3604,604,15-11-2023,Absent
3605,605,16-11-2023,Present
3606,606,17-11-2023,Present
3607,607,18-11-2023,Leave
3608,608,19-11-2023,Present
3609,609,20-11-2023,Present
3610,610,21-11-2023,Leave
3611,611,22-11-2023,Present
3612,612,23-11-2023,Present
3613,613,24-11-2023,Absent
3614,614,25-11-2023,Present
3615,615,26-11-2023,Present
3616,616,27-11-2023,Leave
3617,617,28-11-2023,Present
3618,618,29-11-2023,Leave
3619,619,30-11-2023,Absent
3620,620,01-12-2023,Present
3621,621,02-12-2023,Present
3622,622,03-12-2023,Absent
3623,623,04-12-2023,Present
3624,624,05-12-2023,Present
3625,625,06-12-2023,Absent
3626,626,07-12-2023,Present
3627,627,08-12-2023,Present
3628,628,09-12-2023,Present
3629,629,10-12-2023,Present
3630,630,11-12-2023,Present
3631,631,12-12-2023,Leave
3632,632,13-12-2023,Present
3633,633,14-12-2023,Present
3634,634,15-12-2023,Present
3635,635,16-12-2023,Present
3636,636,17-12-2023,Present
3637,637,18-12-2023,Present
3638,638,19-12-2023,Absent
3639,639,20-12-2023,Present
3640,640,21-12-2023,Absent
3641,641,22-12-2023,Absent
3642,642,23-12-2023,Present
3643,643,24-12-2023,Absent
3644,644,25-12-2023,Present
3645,645,26-12-2023,Present
3646,646,27-12-2023,Present
3647,647,28-12-2023,Present
3648,648,29-12-2023,Present
3649,649,30-12-2023,Present
3650,650,31-12-2023,Absent
3651,651,01-01-2023,Present
3652,652,02-01-2023,Present
3653,653,03-01-2023,Present
3654,654,04-01-2023,Leave
3655,655,05-01-2023,Leave
3656,656,06-01-2023,Present
3657,657,07-01-2023,Absent
3658,658,08-01-2023,Present
3659,659,09-01-2023,Absent
3660,660,10-01-2023,Present
3661,661,11-01-2023,Present
3662,662,12-01-2023,Absent
3663,663,13-01-2023,Present
3664,664,14-01-2023,Present
3665,665,15-01-2023,Present
3666,666,16-01-2023,Present
3667,667,17-01-2023,Present
3668,668,18-01-2023,Present
3669,669,19-01-2023,Absent
3670,670,20-01-2023,Present
3671,671,21-01-2023,Present
3672,672,22-01-2023,Absent
3673,673,23-01-2023,Present
3674,674,24-01-2023,Present
3675,675,25-01-2023,Leave
3676,676,26-01-2023,Present
3677,677,27-01-2023,Present
3678,678,28-01-2023,Absent
3679,679,29-01-2023,Present
3680,680,30-01-2023,Present
3681,681,31-01-2023,Absent
3682,682,01-02-2023,Present
3683,683,02-02-2023,Absent
3684,684,03-02-2023,Present
3685,685,04-02-2023,Present
3686,686,05-02-2023,Leave
3687,687,06-02-2023,Present
3688,688,07-02-2023,Present
3689,689,08-02-2023,Present
3690,690,09-02-2023,Absent
3691,691,10-02-2023,Present
3692,692,11-02-2023,Present
3693,693,12-02-2023,Leave
3694,694,13-02-2023,Present
3695,695,14-02-2023,Present
3696,696,15-02-2023,Present
3697,697,16-02-2023,Present
3698,698,17-02-2023,Leave
3699,699,18-02-2023,Absent
3700,700,19-02-2023,Present
3701,701,20-02-2023,Absent
3702,702,21-02-2023,Present
3703,703,22-02-2023,Absent
